loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defectd
605,23,0.17,3.8,4,30,10,5,0.9,133,10,7,197,24,65,416,27,48,62,57,10,1
126,39,0.43,3.5,2,33,5,2,0.5,80,5,6,226,47,49,247,26,52,82,80,6,1
469,24,0.18,2.2,6,49,5,4,0.8,50,6,9,289,26,28,143,23,55,107,90,8,1
667,14,0.26,4.6,6,80,7,3,0.5,70,5,7,368,19,41,196,24,33,100,53,6,1
686,27,0.19,4.3,3,89,10,5,0.6,133,8,6,345,31,28,474,25,27,67,83,7,1
477,49,0.29,5.6,4,74,10,4,1,47,13,9,220,40,89,165,21,38,78,54,16,1
578,33,0.26,3.6,6,73,9,4,0.9,114,5,7,125,41,49,326,16,52,80,97,9,1
922,12,0.1,3.5,6,63,6,4,0.7,92,5,5,397,32,29,471,23,54,130,82,14,1
664,14,0.17,4,3,87,6,2,0.8,54,11,8,363,15,94,222,20,58,141,61,15,1
232,23,0.2,4.4,2,74,8,5,0.5,149,6,10,252,23,99,125,19,58,115,66,16,1
726,36,0.47,5.5,4,55,5,2,0.5,136,14,8,268,43,100,409,17,54,148,57,12,1
188,29,0.23,5.2,2,120,4,3,0.8,58,10,7,180,50,70,209,25,25,131,86,12,1
167,48,0.3,5.7,2,108,10,5,0.5,98,13,8,350,21,52,221,27,32,93,69,16,1
416,41,0.26,2.3,3,85,10,2,0.7,133,15,7,373,28,45,306,27,37,148,43,9,1
507,16,0.41,5.1,4,67,10,4,0.7,68,12,8,197,28,41,138,34,46,96,86,14,1
834,44,0.38,2.2,5,41,6,4,1,77,8,7,130,29,80,148,29,45,118,98,20,1
836,46,0.46,3.8,3,84,10,2,0.8,130,5,9,330,20,90,434,34,28,60,95,14,1
590,20,0.24,3,2,56,5,4,0.9,106,6,9,255,49,90,478,30,54,100,68,16,1
638,26,0.48,3.4,3,97,8,3,0.7,147,14,10,108,24,30,464,26,34,131,45,17,1
520,16,0.4,2.5,3,47,7,2,0.8,82,7,7,86,26,42,254,16,59,65,53,20,1
887,48,0.3,4.4,6,73,5,2,0.5,145,9,8,377,30,84,342,18,43,85,84,13,1
519,30,0.2,2.7,3,40,10,3,0.9,101,15,9,251,26,32,412,19,28,100,61,13,1
943,50,0.35,4.6,5,43,6,2,0.7,143,9,10,289,36,68,461,18,42,129,58,7,1
688,34,0.27,2.1,5,90,10,5,0.5,116,6,5,120,20,95,400,18,46,123,67,17,1
175,18,0.36,4.2,3,48,6,5,0.8,138,13,9,212,36,27,250,21,36,67,54,11,1
228,31,0.45,5.6,4,111,4,5,0.6,124,14,5,366,36,59,451,34,36,120,83,6,1
424,21,0.38,5.7,7,55,5,3,0.8,79,7,8,352,33,66,272,17,50,82,44,9,1
757,50,0.21,3.1,4,36,9,2,0.8,119,8,7,91,40,57,404,26,37,138,50,16,1
175,30,0.42,2.7,6,54,9,2,0.6,78,9,7,118,30,67,275,33,38,64,94,5,1
560,40,0.27,2.8,2,74,6,4,0.8,49,13,8,381,28,97,271,32,43,67,82,5,1
577,14,0.44,5.8,4,94,10,3,0.7,138,7,6,188,10,41,445,29,29,130,91,9,1
796,31,0.29,3,5,50,8,2,0.9,111,7,8,399,15,21,406,21,57,146,49,14,1
629,11,0.4,5.2,6,41,8,3,0.7,76,7,9,220,39,86,231,18,32,117,93,19,1
452,48,0.46,2.9,6,90,7,3,0.6,128,9,10,183,20,85,116,26,26,134,98,8,1
231,47,0.47,4.4,5,52,6,3,0.8,78,12,5,228,12,35,361,35,25,128,82,14,1
999,38,0.13,2.9,4,79,5,3,0.6,61,6,7,384,48,90,243,16,36,146,99,10,1
948,34,0.31,3.1,5,58,7,5,0.6,95,10,6,202,29,54,481,16,33,107,97,10,1
898,42,0.38,2.1,2,117,4,5,0.8,81,15,7,351,28,68,159,34,47,126,47,11,1
664,50,0.34,3.6,5,61,9,5,0.9,126,10,7,324,10,77,369,16,44,140,70,15,1
755,24,0.33,4.8,6,33,7,2,0.7,75,6,8,120,25,57,143,24,42,84,76,20,1
701,42,0.32,2.1,6,99,10,4,0.6,114,10,9,199,13,59,108,23,50,106,100,18,1
286,47,0.12,5.4,7,36,4,3,0.6,121,6,7,209,19,92,355,19,51,60,73,13,1
886,10,0.32,5.8,5,63,9,5,0.9,80,10,5,233,11,91,100,26,58,107,85,5,1
232,24,0.46,4.3,7,100,4,3,0.9,68,15,8,203,30,60,447,26,49,72,74,18,1
543,11,0.1,5.9,3,111,8,4,0.6,96,7,5,369,32,97,109,29,51,136,52,5,1
614,49,0.26,4.8,2,111,8,3,0.7,45,13,8,139,48,88,155,19,37,70,67,18,1
989,17,0.43,4.7,3,31,8,4,0.7,87,10,10,254,28,52,199,25,34,106,49,8,1
156,29,0.16,2,3,98,9,2,0.8,100,9,7,384,18,35,157,35,44,61,70,9,1
951,25,0.21,4.4,7,118,7,3,0.9,143,13,9,188,17,20,193,18,57,93,50,19,1
227,37,0.28,4.6,4,95,5,5,0.6,84,14,7,289,29,81,305,26,45,138,58,12,1
630,25,0.27,2.8,2,84,7,2,0.8,74,10,6,335,16,70,128,32,47,100,55,20,1
256,49,0.44,3.8,6,118,6,3,0.6,119,14,10,260,10,90,343,33,52,139,45,11,1
411,15,0.14,5.5,5,40,4,3,0.7,77,13,8,199,36,72,203,20,41,75,89,14,1
268,13,0.19,3.3,3,43,9,4,0.8,50,12,8,261,40,25,246,30,45,84,62,8,1
265,18,0.23,2.6,6,51,6,3,0.6,82,6,5,397,47,86,232,17,52,67,91,17,1
430,33,0.17,3.2,5,77,4,3,0.7,105,6,8,214,26,96,475,20,58,132,90,13,1
826,41,0.26,2.5,6,94,6,3,0.7,99,14,7,303,24,73,478,26,44,143,91,15,1
330,28,0.25,3.4,4,32,9,4,0.9,79,11,7,236,22,87,223,34,34,112,55,11,1
454,22,0.21,3.9,5,68,9,4,0.7,74,15,6,243,18,27,163,30,46,79,72,10,1
631,19,0.27,5.3,4,68,5,2,0.5,116,14,6,324,13,69,456,19,38,148,45,8,1
390,34,0.37,2.1,7,119,4,4,0.8,55,5,10,262,24,68,427,35,25,137,80,9,1
966,23,0.35,3.5,3,59,10,2,1,83,7,6,173,17,75,492,35,52,79,91,19,1
180,12,0.47,5.8,4,37,7,5,0.7,125,6,10,299,50,74,427,28,27,86,87,16,1
356,25,0.38,3,5,80,6,3,0.7,41,8,10,161,10,49,179,31,59,98,61,12,1
301,48,0.33,5.5,5,70,4,5,0.9,62,13,8,141,11,41,142,15,36,139,43,6,1
750,38,0.38,4.2,2,117,10,4,0.8,58,11,8,179,35,25,145,24,40,122,80,18,1
664,31,0.32,3.1,7,89,4,3,0.7,60,13,7,188,30,70,268,17,43,148,58,10,1
381,18,0.22,3.9,7,91,8,3,0.7,133,11,6,363,19,69,295,15,46,99,62,8,1
228,27,0.3,5.8,6,46,8,2,0.9,116,6,8,326,22,60,365,16,37,133,63,15,1
740,30,0.33,3,6,41,10,3,0.7,82,15,10,399,19,95,317,17,36,71,57,8,1
410,12,0.38,2.5,3,42,4,2,0.8,48,15,7,286,14,65,357,29,32,89,75,16,1
729,43,0.45,4.3,3,47,9,2,0.9,134,6,5,83,16,71,216,26,30,106,99,17,1
646,36,0.23,5,2,86,5,4,0.7,109,13,9,153,24,96,385,20,56,123,91,11,1
195,28,0.34,5.2,6,43,7,4,0.8,134,8,10,85,20,21,260,18,41,76,56,14,1
614,11,0.49,5.1,3,119,6,4,0.9,87,14,8,237,25,68,409,27,59,136,57,16,1
756,24,0.42,3,4,81,7,4,0.7,124,9,8,139,10,66,115,16,57,94,71,16,1
272,31,0.12,3.4,6,96,6,4,0.8,111,14,6,245,28,40,405,26,58,134,99,13,1
706,31,0.15,5.9,5,43,9,2,0.9,116,12,5,252,20,81,488,15,35,110,64,18,1
694,25,0.15,5.6,3,30,4,3,0.9,96,10,10,348,29,62,140,26,38,79,52,17,1
257,23,0.34,4.1,6,102,9,4,0.8,88,7,10,207,29,48,282,26,44,144,61,6,1
275,44,0.17,2,6,97,10,5,0.9,105,12,6,106,14,84,387,18,56,108,42,13,1
774,13,0.44,3,7,42,5,2,0.8,50,15,8,137,27,47,475,28,42,63,76,8,1
739,25,0.41,3.8,7,114,9,2,1,49,6,8,387,46,68,144,15,36,66,93,13,1
837,24,0.5,5,4,88,6,2,0.7,88,7,6,129,16,50,322,15,51,68,93,19,1
719,48,0.2,3.2,5,83,6,5,0.6,129,14,7,291,38,60,106,22,56,60,63,10,1
445,34,0.47,2.5,5,84,10,2,1,80,15,5,231,17,66,319,26,54,102,51,7,1
962,43,0.46,3.3,7,59,5,2,0.9,85,5,7,303,41,93,200,20,31,120,69,13,1
677,30,0.12,2.1,3,77,7,5,0.6,40,9,8,195,47,98,313,35,53,118,62,5,1
142,21,0.15,4.2,5,46,4,2,0.8,146,7,5,143,21,89,104,19,52,87,62,19,1
945,38,0.29,5.9,3,40,4,3,0.8,129,9,7,174,50,20,327,31,60,82,46,6,1
984,50,0.27,3.7,2,72,7,5,0.8,106,5,9,112,22,69,334,19,50,116,95,19,1
129,10,0.39,4.1,5,49,5,5,0.8,117,13,5,156,25,69,340,26,56,109,42,18,1
183,14,0.19,5.8,3,83,8,5,0.9,54,7,10,353,48,100,215,32,40,97,52,15,1
146,41,0.34,4.2,3,91,10,3,0.9,79,12,10,207,24,93,455,28,33,79,73,10,1
756,14,0.4,2.1,2,55,9,2,1,116,9,8,194,49,74,449,20,25,143,73,5,1
889,22,0.32,2.7,6,113,8,4,1,47,11,9,121,47,100,244,31,54,106,43,18,1
690,13,0.26,2.9,4,87,9,2,0.8,148,6,10,80,18,96,381,34,56,142,90,8,1
371,50,0.27,4.4,5,44,5,4,0.6,107,14,8,393,33,45,187,15,44,113,89,19,1
766,19,0.2,2.5,2,39,5,5,0.7,96,13,8,105,22,68,436,16,34,110,55,16,1
315,23,0.49,2.5,2,31,5,2,0.6,94,6,8,282,33,31,187,28,39,82,56,16,1
885,18,0.36,5.6,5,87,8,5,0.5,117,11,10,381,45,21,154,35,50,97,69,5,1
685,15,0.14,5.7,3,30,6,3,0.6,112,9,6,155,16,23,421,30,42,77,56,13,1
526,21,0.33,2.1,7,80,5,5,1,55,9,7,380,35,31,257,19,34,70,64,20,1
732,47,0.23,5.6,5,98,6,3,0.8,143,8,6,240,16,79,306,17,39,111,63,17,1
754,45,0.34,4.5,3,82,10,2,0.9,87,8,9,139,47,28,454,26,54,80,79,11,1
131,23,0.25,4.9,6,97,7,4,1,99,15,6,151,20,36,443,28,59,115,55,18,1
609,25,0.1,3.3,2,112,8,2,0.6,75,12,6,218,11,62,349,27,43,83,83,12,1
742,42,0.11,3.6,3,85,8,3,0.5,110,8,6,392,22,21,113,20,31,126,99,7,1
658,15,0.36,3.7,3,65,5,3,0.6,136,5,6,86,36,68,248,31,51,149,45,17,1
396,37,0.33,2.8,7,83,8,4,0.9,43,14,10,383,33,68,277,29,38,66,69,10,1
757,39,0.42,4.4,5,69,9,2,0.7,47,5,10,171,45,20,230,17,25,134,49,10,1
409,29,0.22,4.3,4,42,8,4,0.6,78,5,10,114,27,82,425,30,27,122,72,13,1
594,20,0.49,2.5,6,67,6,4,0.8,133,14,10,347,17,36,499,16,48,131,49,16,1
350,22,0.2,5.2,2,90,8,2,1,104,5,9,389,13,84,443,35,52,138,88,18,1
924,25,0.12,4.3,6,60,6,2,0.8,125,11,6,101,39,81,256,20,52,117,74,11,1
926,37,0.47,5.1,4,74,6,3,0.9,94,7,7,111,32,62,233,35,38,134,74,19,0
801,21,0.5,2.6,7,107,8,2,0.8,138,14,8,94,18,83,123,33,56,109,98,10,0
515,48,0.37,5.5,5,69,8,5,0.8,113,14,6,378,43,64,490,34,52,87,69,5,0
404,25,0.21,4,4,84,5,4,0.6,45,6,8,114,49,56,372,22,45,130,61,17,0
564,29,0.46,5.3,6,100,5,5,0.6,107,8,10,205,15,90,233,35,40,70,99,17,0
174,28,0.44,4.8,2,102,6,3,0.9,124,14,10,146,14,48,372,33,60,137,79,18,0
805,46,0.35,3,7,72,4,4,0.9,41,5,6,270,37,22,281,29,35,98,94,20,0
161,38,0.27,2.6,2,54,9,3,0.7,150,9,8,177,19,59,332,33,35,129,63,10,0
261,50,0.26,3.2,5,111,7,5,1,131,6,5,117,35,52,346,17,44,112,74,15,0
550,22,0.23,3.4,3,89,6,2,0.8,59,5,5,132,17,44,430,21,36,61,77,15,0
525,27,0.27,3.6,4,67,10,4,0.8,88,15,9,156,17,96,426,34,29,108,97,7,0
595,40,0.16,4.3,7,53,7,4,0.7,144,9,5,381,40,73,386,24,41,100,90,10,0
575,15,0.43,2.5,7,73,6,4,1,103,5,9,105,15,56,185,23,59,69,63,8,0
308,33,0.47,5.7,3,52,5,2,0.5,133,11,10,210,24,30,483,31,47,81,83,7,0
448,35,0.23,4.3,7,70,8,2,0.9,105,8,6,317,18,60,307,25,60,96,87,9,0
721,34,0.45,3.2,2,88,6,3,0.7,58,8,5,166,20,29,196,30,46,92,57,7,0
247,20,0.3,2.5,3,86,8,2,0.7,60,6,10,317,22,54,265,31,36,118,90,6,0
420,40,0.28,2,2,78,7,4,0.7,72,9,8,86,22,36,218,18,29,102,98,6,0
982,38,0.32,2.8,2,98,7,3,0.5,113,12,5,86,15,62,145,26,57,102,89,6,0
835,37,0.11,2.7,7,104,6,2,0.8,41,11,7,202,37,70,296,29,51,145,44,13,0
426,42,0.28,4.2,7,102,7,3,0.9,133,12,7,132,42,37,166,29,44,133,50,5,0
851,49,0.48,2,2,111,6,5,0.7,141,8,7,339,44,33,446,23,52,134,94,12,0
981,37,0.41,2,5,118,6,5,0.8,117,5,5,263,43,95,242,30,43,130,96,6,0
453,19,0.49,3.3,5,92,4,5,0.6,139,5,9,117,33,26,114,20,41,143,55,15,0
508,40,0.18,4.8,3,91,5,5,0.7,70,14,8,178,17,96,325,35,27,145,96,8,0
233,11,0.3,2.7,5,58,8,5,0.5,79,6,10,167,17,51,221,21,52,105,95,14,0
878,34,0.34,4,5,117,10,4,0.8,56,11,9,266,35,56,436,33,25,78,91,18,0
479,37,0.27,3.4,3,103,10,5,0.9,139,9,6,93,22,59,285,33,34,61,74,17,0
627,15,0.2,2.3,3,77,10,4,0.9,147,11,6,265,19,38,306,19,57,61,79,8,0
675,29,0.41,5.8,6,41,8,5,0.5,103,6,10,203,39,69,119,27,34,126,58,6,0
208,48,0.2,2.6,4,79,9,3,0.9,74,14,10,95,16,30,307,34,33,103,100,14,0
426,44,0.26,2.6,4,110,8,5,1,117,6,5,192,33,82,455,28,40,133,55,15,0
347,19,0.25,4.8,4,79,9,3,0.9,97,10,5,212,29,52,281,17,27,73,98,16,0
577,45,0.15,5,4,34,6,3,0.9,104,13,5,286,49,53,392,18,40,79,66,15,0
225,21,0.35,2.3,2,58,7,3,0.8,77,10,6,252,18,36,353,28,36,146,74,11,0
373,26,0.41,5.5,4,50,5,2,0.8,98,8,7,342,40,91,186,29,43,65,49,7,0
560,34,0.23,3.4,2,115,8,4,0.9,81,5,9,244,36,84,380,33,41,132,67,20,0
353,39,0.22,3.5,6,113,5,2,0.6,61,13,6,266,50,42,362,16,37,85,40,8,0
244,29,0.14,3.1,7,61,7,5,0.9,61,14,8,265,30,82,359,18,33,132,59,20,0
199,39,0.35,3.6,4,114,7,4,0.7,104,11,7,92,17,71,434,32,27,105,73,14,0
151,28,0.34,4.1,5,91,7,3,0.8,141,12,10,171,35,29,274,33,57,72,55,15,0
397,34,0.24,4.5,6,33,7,2,0.6,48,9,7,224,12,51,405,20,41,102,81,15,0
493,45,0.47,4.6,5,42,6,2,0.8,87,11,5,199,23,30,333,34,49,145,65,12,0
984,48,0.1,4.8,3,63,10,5,0.8,83,8,6,302,32,78,213,20,41,138,50,10,0
730,40,0.47,2.2,3,116,7,2,0.9,49,6,9,97,11,63,382,28,36,78,58,13,0
528,14,0.27,5.6,6,32,4,2,1,80,14,10,237,13,24,312,28,44,150,71,7,0
354,31,0.44,3.6,4,108,5,4,0.5,91,9,8,132,42,95,358,29,31,119,87,20,0
986,18,0.15,2.5,2,75,4,5,0.8,63,10,9,132,35,20,205,21,46,141,42,5,0
263,40,0.16,3.9,2,112,9,2,0.9,146,7,6,97,46,88,232,33,50,144,88,14,0
933,22,0.17,4.6,7,37,4,5,0.6,121,15,7,205,40,21,283,22,45,95,68,19,0
435,19,0.4,2.1,2,116,4,2,0.5,78,8,9,306,29,21,455,33,42,107,50,15,0
691,22,0.28,2.4,6,86,5,3,0.9,118,11,10,209,29,100,241,20,48,62,98,6,0
838,10,0.49,2.7,4,112,5,5,0.5,118,7,5,101,37,71,370,27,36,146,73,13,0
420,10,0.29,4.7,6,39,9,3,0.9,69,6,10,367,18,24,186,23,27,148,65,17,0
294,42,0.36,4.3,5,74,4,3,0.9,134,14,9,299,33,21,327,34,53,95,66,12,0
881,33,0.22,3,2,112,5,4,0.6,102,5,7,105,37,62,188,32,31,68,67,7,0
263,41,0.15,2.7,2,42,5,5,0.6,57,8,8,104,30,24,133,26,37,110,41,12,0
610,35,0.23,2.2,5,109,9,5,0.6,115,11,5,231,22,26,182,33,57,120,59,8,0
627,36,0.13,5.5,7,108,10,3,0.5,116,6,7,246,18,100,289,15,28,89,44,15,0
578,35,0.11,3.6,5,78,9,2,0.6,80,11,10,143,12,43,177,20,32,143,94,6,0
610,33,0.13,3.9,7,115,8,4,0.8,142,10,8,150,23,75,348,22,33,150,96,14,0
1000,34,0.21,5.6,2,110,7,5,0.5,132,9,6,278,43,99,339,27,40,68,85,12,0
415,41,0.49,3.4,7,58,6,4,0.8,128,8,9,296,27,52,112,29,28,85,58,13,0
609,29,0.14,4.9,7,48,10,3,0.6,147,13,8,217,23,46,103,34,54,82,51,16,0
123,47,0.46,5.7,2,58,5,4,0.8,129,9,5,384,31,51,213,23,49,138,69,5,0
192,14,0.44,5.2,3,37,9,2,0.6,57,9,9,325,27,31,499,31,42,148,61,18,0
502,36,0.43,2.8,5,113,10,3,0.7,44,6,5,364,11,44,418,25,42,71,91,15,0
617,12,0.2,4.3,2,69,9,3,0.6,74,15,6,219,46,43,381,18,54,68,51,5,0
568,17,0.42,3.5,4,92,10,3,0.6,66,7,7,235,38,43,123,23,27,90,51,9,0
346,34,0.36,5.8,5,92,6,4,0.9,44,11,10,193,27,63,121,21,27,150,71,13,0
320,46,0.5,2.6,6,49,5,3,0.8,52,8,7,327,25,63,141,22,55,101,69,9,0
697,20,0.1,3,2,73,4,5,0.7,91,7,10,276,28,78,453,26,35,134,47,13,0
461,22,0.46,4.2,7,105,6,5,0.7,47,15,6,139,29,22,306,35,40,65,47,12,0
149,37,0.31,3.6,2,83,6,4,0.7,76,15,10,98,15,69,443,26,31,118,84,17,0
151,26,0.14,4.8,5,39,9,5,0.7,57,11,9,377,39,65,178,19,31,146,100,18,0
388,32,0.34,2,4,119,8,5,0.6,146,7,8,156,44,25,167,21,44,61,52,15,0
606,42,0.49,2.2,6,41,5,3,0.9,93,8,5,266,42,92,273,21,44,143,79,6,0
711,41,0.29,2.4,7,76,10,3,0.7,149,12,9,370,10,57,482,15,35,70,100,10,0
963,50,0.3,3,4,111,10,3,0.9,69,15,8,222,13,20,200,16,49,126,50,17,0
769,33,0.32,3.8,3,112,6,5,0.7,135,11,7,226,41,99,270,17,56,112,72,14,0
788,13,0.18,4.4,6,107,6,3,0.6,150,8,5,270,14,59,207,22,39,66,84,15,0
581,34,0.13,2.9,7,120,9,4,0.8,103,9,5,160,48,87,119,27,56,126,59,20,0
392,37,0.33,3.6,6,74,10,3,0.8,87,10,8,352,21,97,211,18,40,88,90,5,0
649,25,0.45,2.3,2,117,10,3,0.9,119,14,8,306,14,63,285,34,28,75,99,11,0
108,25,0.24,5,7,117,6,2,0.7,116,11,6,380,11,59,235,16,25,125,76,17,0
967,40,0.47,4.1,5,110,10,3,0.9,121,7,8,135,38,82,285,28,36,91,71,17,0
210,12,0.46,4,3,59,10,3,0.7,137,11,6,217,16,97,425,25,60,129,76,15,0
541,33,0.47,2.4,4,59,7,3,0.6,134,8,6,347,26,42,337,30,49,114,70,11,0
237,50,0.21,4.5,4,94,6,4,0.5,101,10,9,344,49,70,394,22,31,127,72,8,0
370,11,0.15,2,2,67,8,2,0.9,128,15,10,117,14,59,425,22,29,68,71,19,0
844,19,0.39,3.5,2,41,8,5,0.6,134,15,6,186,44,56,491,29,52,83,59,5,0
474,26,0.42,4.9,5,80,8,2,0.8,63,8,6,232,19,86,253,15,32,94,58,19,0
882,48,0.44,4.3,5,46,9,5,0.7,113,10,9,128,23,49,396,22,33,136,66,12,0
512,39,0.36,4,7,117,9,4,0.6,104,7,10,271,44,91,246,30,46,132,86,8,0
474,19,0.27,5.9,5,104,5,5,1,79,15,8,329,36,49,450,25,40,125,44,19,0
146,26,0.16,5.9,6,117,8,2,0.8,89,7,10,383,12,26,176,25,36,85,90,12,0
510,25,0.14,4.7,6,32,7,4,0.6,120,12,8,131,26,44,248,16,59,150,48,16,0
152,48,0.17,2.1,4,85,8,5,0.8,106,12,9,393,19,48,166,20,52,79,65,5,0
683,47,0.18,2.5,4,53,5,3,1,86,9,5,151,13,70,180,32,45,114,75,15,0
675,20,0.2,2.3,5,100,8,5,0.5,105,13,5,382,14,31,264,22,32,77,79,19,0
299,10,0.39,2.5,3,95,9,4,0.9,143,5,6,121,46,96,377,32,35,79,85,5,0
471,17,0.45,2.5,3,41,5,4,0.8,83,12,5,169,13,42,359,33,37,119,85,6,0
666,15,0.24,4.2,2,71,6,2,0.5,98,11,9,296,11,64,328,22,58,77,45,17,0
395,34,0.27,4.2,5,119,5,4,0.9,92,11,9,364,36,30,492,29,52,114,92,11,0
175,35,0.38,4.9,4,82,6,5,0.9,43,11,6,217,48,95,166,32,28,126,60,15,0
495,47,0.39,2.5,2,80,10,4,0.9,87,5,6,330,30,32,493,20,30,75,62,11,0
616,15,0.45,2.9,3,36,6,3,0.7,42,14,8,136,29,82,168,25,40,107,75,12,0
561,43,0.31,2.6,7,114,5,5,0.8,124,11,7,278,41,60,323,17,27,133,80,10,0
882,22,0.28,4.3,4,54,4,2,1,149,10,10,331,25,71,262,31,30,135,73,6,0
663,37,0.24,5.4,3,33,8,5,0.9,141,9,9,133,48,53,233,23,60,139,54,11,0
386,20,0.43,5.3,3,103,10,2,0.8,81,10,9,117,29,49,114,35,55,150,54,11,0
945,37,0.17,4.3,6,98,5,3,0.5,100,15,7,99,13,33,376,18,38,104,43,17,0
738,26,0.49,5.4,6,37,6,4,0.5,86,14,6,100,34,72,323,24,59,114,62,6,0
796,29,0.48,5,3,74,9,3,0.8,116,7,8,311,15,36,125,15,55,116,43,18,0
725,42,0.17,4.3,4,40,5,2,0.8,137,15,9,394,37,98,377,27,47,64,76,5,0
221,44,0.15,4,4,111,10,3,0.6,113,15,6,367,29,55,251,23,33,78,42,9,0
231,34,0.37,4.4,7,96,6,4,0.6,100,10,9,261,43,86,392,31,42,145,55,10,0
199,47,0.38,2.4,4,57,5,2,0.6,86,9,5,119,17,42,183,35,39,94,66,16,0
503,29,0.19,4.1,2,63,4,3,0.6,131,9,8,374,42,46,274,22,43,128,76,6,0
482,36,0.23,5.8,5,55,6,4,0.8,65,14,7,171,42,87,159,32,28,76,80,10,0
913,15,0.2,5.6,2,65,4,5,0.8,134,10,7,133,47,39,260,20,59,144,96,16,0
447,16,0.42,5.7,2,102,7,3,0.6,119,6,6,355,42,56,374,35,56,88,83,5,0
671,50,0.49,5.2,7,56,5,2,1,60,12,8,110,39,48,412,28,58,95,50,18,0
474,46,0.21,2.3,2,82,9,5,0.6,144,11,8,217,27,23,383,32,42,108,91,16,0
873,32,0.11,5.4,7,61,6,4,0.8,112,9,8,202,24,89,108,18,47,70,42,17,0
247,19,0.48,5.2,5,71,10,5,0.8,126,7,5,377,16,48,293,28,50,137,62,19,0
303,27,0.2,4.6,3,85,7,5,0.7,50,9,7,382,30,73,176,15,32,97,75,19,0
716,23,0.36,2.3,6,97,7,2,0.9,108,14,5,303,40,48,197,35,38,61,79,11,0
621,35,0.21,4.4,6,37,10,4,0.8,107,8,9,378,39,98,377,28,46,68,79,16,0
511,29,0.29,5.9,4,118,4,4,0.8,138,7,10,160,50,36,250,27,45,133,82,6,0
612,10,0.4,5.6,2,96,10,2,0.7,120,12,5,330,20,56,378,28,58,133,45,13,0
141,20,0.45,3.9,3,93,7,4,0.6,123,8,5,140,22,69,214,20,27,112,82,9,0
146,41,0.44,5.3,3,86,8,3,0.8,125,13,6,308,45,58,155,25,32,91,52,16,0
139,10,0.13,3.8,7,108,9,4,0.7,53,9,8,303,32,93,203,34,36,65,81,13,0
240,16,0.16,4.8,7,110,8,2,0.8,119,13,7,376,18,47,193,31,60,76,65,19,0
830,14,0.18,2.4,2,61,9,4,0.6,72,13,6,180,15,51,140,22,26,127,81,11,0
441,36,0.47,5.2,4,66,8,3,0.5,45,12,7,211,22,98,312,33,43,124,42,14,0
923,43,0.49,3.2,7,92,10,5,0.9,84,11,9,191,21,98,120,20,40,68,54,7,0
585,36,0.21,2.7,7,48,9,4,0.9,75,6,8,137,48,48,360,25,33,103,72,11,0
631,28,0.31,4.2,2,67,9,5,0.7,104,5,5,324,14,59,182,31,53,131,74,9,0
567,37,0.41,3.9,5,119,5,3,0.5,147,5,5,268,12,96,330,19,26,86,46,6,0
252,20,0.39,3,5,63,9,5,0.6,72,15,8,152,35,40,284,35,49,96,86,5,0
720,21,0.3,3.6,5,42,6,2,0.9,92,10,8,195,35,62,463,23,42,115,64,20,0
627,33,0.48,3.5,2,120,7,5,0.9,132,14,5,96,49,88,313,18,52,103,47,6,0
243,21,0.39,3.4,4,84,4,2,0.7,85,9,7,182,48,84,493,23,41,120,70,17,0
435,18,0.49,2.3,6,89,6,4,1,62,13,10,269,29,78,464,32,40,109,95,14,0
727,22,0.28,5.7,4,79,7,5,0.9,114,7,6,158,40,22,387,22,25,126,67,11,0
426,41,0.46,3,3,48,10,4,0.5,50,12,6,293,31,35,142,17,40,91,100,20,0
266,21,0.26,2.3,3,42,6,3,0.5,129,5,10,84,49,52,206,16,30,62,68,6,0
502,42,0.18,3.2,7,98,7,2,0.6,147,11,8,175,25,20,286,22,51,138,76,11,0
731,17,0.37,4.3,3,92,4,2,0.6,108,14,7,220,38,79,151,17,26,94,59,13,0
857,38,0.36,5.9,2,67,4,5,1,114,5,7,337,40,50,408,20,37,140,48,11,0
962,46,0.37,5.2,5,60,8,3,0.7,64,13,5,300,40,91,499,33,28,143,90,10,0
406,23,0.17,3.9,2,32,4,4,1,86,12,5,390,32,77,112,26,35,145,50,17,0
707,21,0.17,3.8,4,109,9,5,0.8,106,15,9,275,39,85,305,22,43,119,99,16,0
444,22,0.18,5,5,82,4,5,0.9,46,6,7,288,22,20,413,17,53,143,43,8,0
619,13,0.43,4.6,6,66,4,5,0.7,86,8,9,202,13,94,220,23,36,120,99,16,0
948,21,0.32,4.8,4,93,10,2,0.9,109,6,8,257,33,76,117,33,32,122,85,9,0
621,22,0.37,3.8,4,68,5,4,0.6,65,14,7,334,47,29,338,27,44,100,41,14,0
645,26,0.43,2.7,4,46,10,3,0.9,46,12,8,180,34,50,348,23,48,75,89,9,0
601,36,0.46,5,7,107,4,2,0.8,96,7,9,239,19,35,358,26,25,106,58,10,0
825,38,0.24,3.2,2,111,5,3,0.9,89,13,7,294,14,77,416,25,31,60,99,9,0
676,50,0.11,4.5,3,55,5,5,1,144,10,10,153,10,54,105,22,42,125,63,10,0
406,49,0.32,2.8,6,47,4,3,0.8,109,13,7,199,26,82,474,33,26,143,71,6,0
586,16,0.42,5.5,6,80,9,5,0.9,57,5,6,174,40,92,279,30,49,148,57,12,0
